1369947105688,75c16be85ddae4172d1f1deeca222873,5,1,FALSE,undefined,undefined,10105
1369947105688,9f233d9289fb0db633f275520eb958c3,10,8,FALSE,undefined,undefined,10105
1369947105688,1d052aa7d5cd04d230caa13952cf5ddd,500,5,FALSE,undefined,undefined,10105
1369947105688,8efada12204014c9b92c65a3e5b458c0,200,7,FALSE,undefined,undefined,10105
1369947105688,7f3d9cfc794743326dcf810c0839db53,1000,0,TRUE,5,FALSE,10105
1369947105688,e0799939cf65cc88a8136b549a5c19d5,100,4,FALSE,undefined,undefined,10105
1369947105688,a51090c5795658fff224e8473d4b487f,45,5,FALSE,undefined,undefined,10105
1369947105688,7d36232f871e2c044dbede3cb7ad13d0,5000,0,TRUE,3,FALSE,10105
1369947105688,477f5f991312ccc66a7e997567085325,1000,0,TRUE,10,FALSE,10105
1369947105688,4c8074ea3de4a1166a79e8f8584f16b4,1000,1,TRUE,5,FALSE,10105
1369947105688,889111c7aaf28573be8a8f8f8c5310e3,2500,1,TRUE,10,FALSE,10105
1369947105688,a56ba5370c0c181ce96fa0ae975515b8,30,26,FALSE,undefined,undefined,10105
1369947105688,b38a341139cbabc51b47ed4a42bdf0ff,10000,0,TRUE,3,FALSE,10105
1369947105688,918d1a66ee87207ef11f2114aecf4ca7,75,1,FALSE,undefined,undefined,10105
1369947105688,91d792eb880425aff139a0c5187c7f60,75,4,FALSE,undefined,undefined,10105
1369947105688,03b8f65585df42ca609c2f6437fde5ae,50,15,FALSE,undefined,undefined,10105
1369947105688,48db81ceeaadbfc810b814393613ed6d,45,2,FALSE,undefined,undefined,10105
1369947707023,75c16be85ddae4172d1f1deeca222873,5,1,FALSE,undefined,undefined,10250
1369947707023,9f233d9289fb0db633f275520eb958c3,10,8,FALSE,undefined,undefined,10250
1369947707023,a56ba5370c0c181ce96fa0ae975515b8,30,26,FALSE,undefined,undefined,10250
1369947707023,48db81ceeaadbfc810b814393613ed6d,45,3,FALSE,undefined,undefined,10250
1369947707023,03b8f65585df42ca609c2f6437fde5ae,50,17,FALSE,undefined,undefined,10250
1369947707023,91d792eb880425aff139a0c5187c7f60,75,4,FALSE,undefined,undefined,10250
1369947707023,a51090c5795658fff224e8473d4b487f,45,5,FALSE,undefined,undefined,10250
1369947707023,477f5f991312ccc66a7e997567085325,1000,0,TRUE,10,FALSE,10250
1369947707023,4c8074ea3de4a1166a79e8f8584f16b4,1000,1,TRUE,5,FALSE,10250
1369947707023,918d1a66ee87207ef11f2114aecf4ca7,75,1,FALSE,undefined,undefined,10250
1369947707023,889111c7aaf28573be8a8f8f8c5310e3,2500,1,TRUE,10,FALSE,10250
1369947707023,7d36232f871e2c044dbede3cb7ad13d0,5000,0,TRUE,3,FALSE,10250
1369947707023,7f3d9cfc794743326dcf810c0839db53,1000,0,TRUE,5,FALSE,10250
1369947707023,b38a341139cbabc51b47ed4a42bdf0ff,10000,0,TRUE,3,FALSE,10250
1369947707023,e0799939cf65cc88a8136b549a5c19d5,100,4,FALSE,undefined,undefined,10250
1369947707023,1d052aa7d5cd04d230caa13952cf5ddd,500,5,FALSE,undefined,undefined,10250
1369947707023,8efada12204014c9b92c65a3e5b458c0,200,7,FALSE,undefined,undefined,10250
1369956885805,75c16be85ddae4172d1f1deeca222873,5,1,FALSE,undefined,undefined,12850
1369956885805,9f233d9289fb0db633f275520eb958c3,10,12,FALSE,undefined,undefined,12850
1369956885805,a51090c5795658fff224e8473d4b487f,45,8,FALSE,undefined,undefined,12850
1369956885805,48db81ceeaadbfc810b814393613ed6d,45,4,FALSE,undefined,undefined,12850
1369956885805,a56ba5370c0c181ce96fa0ae975515b8,30,42,FALSE,undefined,undefined,12850
1369956885805,03b8f65585df42ca609c2f6437fde5ae,50,28,FALSE,undefined,undefined,12850
1369956885805,918d1a66ee87207ef11f2114aecf4ca7,75,3,FALSE,undefined,undefined,12850
1369956885805,91d792eb880425aff139a0c5187c7f60,75,4,FALSE,undefined,undefined,12850
1369956885805,e0799939cf65cc88a8136b549a5c19d5,100,6,FALSE,undefined,undefined,12850
1369956885805,8efada12204014c9b92c65a3e5b458c0,200,7,FALSE,undefined,undefined,12850
1369956885805,1d052aa7d5cd04d230caa13952cf5ddd,500,5,FALSE,undefined,undefined,12850
1369956885805,7f3d9cfc794743326dcf810c0839db53,1000,0,TRUE,5,FALSE,12850
1369956885805,4c8074ea3de4a1166a79e8f8584f16b4,1000,2,TRUE,5,FALSE,12850
1369956885805,477f5f991312ccc66a7e997567085325,1000,0,TRUE,10,FALSE,12850
1369956885805,889111c7aaf28573be8a8f8f8c5310e3,2500,1,TRUE,10,FALSE,12850
1369956885805,7d36232f871e2c044dbede3cb7ad13d0,5000,0,TRUE,3,FALSE,12850
