1370145691883,2858e61b9a56a8d08c871b104beab734,10,2,false,undefined,undefined,520.0
1370145691883,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,undefined,undefined,520.0
1370145691883,3a3442793472a517f4e787e45ae8735a,50,2,false,undefined,undefined,520.0
1370145691883,c2490f92aba9183da539cb5e60ce5810,200,2,false,undefined,undefined,520.0
1370145691883,3806f774817924de90b7701013ff4543,500,0,false,undefined,undefined,520.0
1370145691883,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,undefined,undefined,520.0
1370145691883,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370147812132,2858e61b9a56a8d08c871b104beab734,10,2,false,,,520.0
1370147812132,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,,,520.0
1370147812132,3a3442793472a517f4e787e45ae8735a,50,2,false,,,520.0
1370147812132,c2490f92aba9183da539cb5e60ce5810,200,2,false,,,520.0
1370147812132,3806f774817924de90b7701013ff4543,500,0,false,,,520.0
1370147812132,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,,,520.0
1370147812132,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370147850988,2858e61b9a56a8d08c871b104beab734,10,2,false,,,520.0
1370147850988,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,,,520.0
1370147850988,3a3442793472a517f4e787e45ae8735a,50,2,false,,,520.0
1370147850988,c2490f92aba9183da539cb5e60ce5810,200,2,false,,,520.0
1370147850988,3806f774817924de90b7701013ff4543,500,0,false,,,520.0
1370147850988,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,,,520.0
1370147850988,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370148451782,3a3442793472a517f4e787e45ae8735a,50,2,false,,,520.0
1370148451782,c2490f92aba9183da539cb5e60ce5810,200,2,false,,,520.0
1370148451782,3806f774817924de90b7701013ff4543,500,0,false,,,520.0
1370148451782,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,,,520.0
1370148451782,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370148451782,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,,,520.0
1370148451782,2858e61b9a56a8d08c871b104beab734,10,2,false,,,520.0
1370149553703,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370149553703,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370149553703,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370149553703,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370149553703,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370149553703,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370149553703,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370150153113,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370150153113,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370150153113,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370150153113,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370150153113,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370150153113,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370150153113,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370150754469,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370150754469,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370150754469,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370150754469,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370150754469,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370150754469,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370150754469,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370151354463,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370151354463,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370151354463,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370151354463,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370151354463,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370151354463,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370151354463,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370151953746,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370151953746,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370151953746,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370151953746,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370151953746,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370151953746,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370151953746,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370152553993,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370152553993,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370152553993,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370152553993,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370152553993,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370152553993,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370152553993,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370153153794,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370153153794,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370153153794,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370153153794,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370153153794,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370153153794,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370153153794,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370153753839,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370153753839,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370153753839,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370153753839,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370153753839,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370153753839,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370153753839,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370154353771,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370154353771,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370154353771,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370154353771,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370154353771,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370154353771,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370154353771,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370154954562,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370154954562,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370154954562,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370154954562,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370154954562,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370154954562,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370154954562,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370155554899,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
1370155554899,a3a0752229e3dffe8a19ddd7a980cd70,25,0,false,0,false,520.0
1370155554899,c2490f92aba9183da539cb5e60ce5810,200,2,false,0,false,520.0
1370155554899,3a3442793472a517f4e787e45ae8735a,50,2,false,0,false,520.0
1370155554899,3806f774817924de90b7701013ff4543,500,0,false,0,false,520.0
1370155554899,e3954ac02fccff1b6410dadfbff999ad,1000,0,false,0,false,520.0
1370155554899,99b6f65136bbef00b3e1b3f293b1a88a,5000,0,true,2,false,520.0
1370156154336,2858e61b9a56a8d08c871b104beab734,10,2,false,0,false,520.0
