1370145688941,9d4667f20e67a6bba695478c792947a7,5,2,false,undefined,undefined,82.0
1370145688941,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,undefined,undefined,82.0
1370145688941,384162a33ca663e3a9c949817e1587b0,50,0,false,undefined,undefined,82.0
1370145688941,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,undefined,undefined,82.0
1370145688941,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,undefined,undefined,82.0
1370145688941,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,undefined,undefined,82.0
1370145688941,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370147809120,9d4667f20e67a6bba695478c792947a7,5,2,false,,,82.0
1370147809120,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,,,82.0
1370147809120,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,,,82.0
1370147809120,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370147809120,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,,,82.0
1370147809120,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,,,82.0
1370147809120,384162a33ca663e3a9c949817e1587b0,50,0,false,,,82.0
1370147848200,9d4667f20e67a6bba695478c792947a7,5,2,false,,,82.0
1370147848200,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,,,82.0
1370147848200,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,,,82.0
1370147848200,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370147848200,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,,,82.0
1370147848200,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,,,82.0
1370147848200,384162a33ca663e3a9c949817e1587b0,50,0,false,,,82.0
1370148448072,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,,,82.0
1370148448072,9d4667f20e67a6bba695478c792947a7,5,2,false,,,82.0
1370148448072,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,,,82.0
1370148448072,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,,,82.0
1370148448072,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,,,82.0
1370148448072,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370148448072,384162a33ca663e3a9c949817e1587b0,50,0,false,,,82.0
1370149550999,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370149550999,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370149550999,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370149550999,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370149550999,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370149550999,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370149550999,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370150150524,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370150150524,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370150150524,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370150150524,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370150150524,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370150150524,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370150150524,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370150751454,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370150751454,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370150751454,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370150751454,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370150751454,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370150751454,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370150751454,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370151351048,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370151351048,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370151351048,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370151351048,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370151351048,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370151351048,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370151351048,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370151951425,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370151951425,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370151951425,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370151951425,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370151951425,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370151951425,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370151951425,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370152550965,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370152550965,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370152550965,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370152550965,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370152550965,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370152550965,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370152550965,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370153151079,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370153151079,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370153151079,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370153151079,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370153151079,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370153151079,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370153151079,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370153750772,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370153750772,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370153750772,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370153750772,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370153750772,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370153750772,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370153750772,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370154350845,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370154350845,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370154350845,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370154350845,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370154350845,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370154350845,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370154350845,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370154951618,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370154951618,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370154951618,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370154951618,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370154951618,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370154951618,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370154951618,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370155551719,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370155551719,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370155551719,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370155551719,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370155551719,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370155551719,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370155551719,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370156151675,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370156151675,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370156151675,384162a33ca663e3a9c949817e1587b0,50,0,false,0,false,82.0
1370156151675,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
1370156151675,838f18bbbc66ffc316e6a3ac5d86a17a,250,0,false,0,false,82.0
1370156151675,5ea2baf4d4564062a1111a3f589a30c5,500,0,false,0,false,82.0
1370156151675,6fb9495e47803c5f8b7ceadc06501f0b,1000,0,true,5,false,82.0
1370156753150,9d4667f20e67a6bba695478c792947a7,5,2,false,0,false,82.0
1370156753150,fb51d00c287bb7745cf38ebdbe1b6991,25,1,false,0,false,82.0
1370156753150,272f0026e4d00e6cc28bd78c37fcc328,100,0,false,0,false,82.0
