1370145684479,08c2bf4408807bd483884c64b66fd514,10,0,false,undefined,undefined,750.0
1370145684479,ba62b5db563f96e13da4305d89408ec9,25,0,false,undefined,undefined,750.0
1370145684479,bd9c0aa40ffb52c72b99f0f47e4082fd,35,0,false,undefined,undefined,750.0
1370145684479,49256443feecda817c343095f70e3729,50,0,false,undefined,undefined,750.0
1370145684479,57652951382c9b791e4ec08a591773d9,75,0,false,undefined,undefined,750.0
1370145684479,7b3f9fac2e730d2ab8d6f1287192634a,100,0,false,undefined,undefined,750.0
1370145684479,207606636af57092676b9be2f67dcbf5,150,0,true,10,false,750.0
1370145684479,cc928cdae661f022178130ad72278a1b,200,0,false,undefined,undefined,750.0
1370145684479,03cf748d487266638a2ac0b8737dc7bb,250,0,false,undefined,undefined,750.0
1370145684479,2373b112e927b68c4be085ae3015ce94,350,0,false,undefined,undefined,750.0
1370145684479,ea2b7921eed1da04db051236252107ba,750,0,true,2,false,750.0
1370145684479,314f475b756efbe8f773dba3b1d481a5,1000,0,true,5,false,750.0
1370145684479,f701ff96869dc463ad8caf32c7a9227b,4500,0,false,undefined,undefined,750.0
1370145684479,4110c967d9dd41365ee3509e960e48c9,5500,0,false,undefined,undefined,750.0
1370145684479,38a06a569dbce978d5b51c83e2946e25,10000,0,false,undefined,undefined,750.0
1370147804692,08c2bf4408807bd483884c64b66fd514,10,0,false,,,750.0
1370147804692,ba62b5db563f96e13da4305d89408ec9,25,0,false,,,750.0
1370147804692,49256443feecda817c343095f70e3729,50,0,false,,,750.0
1370147804692,57652951382c9b791e4ec08a591773d9,75,0,false,,,750.0
1370147804692,7b3f9fac2e730d2ab8d6f1287192634a,100,0,false,,,750.0
1370147804692,fb55deac63acad5812bd8573b44be3cd,150,0,true,10,false,750.0
1370147804692,2999dd486d352c5e6ea349e332db4e42,175,0,true,5,false,750.0
1370147804692,dc51b7a23e4e73b16f640f3ac3e4bf09,200,0,false,,,750.0
1370147804692,4a66f640c43f222d2ed0fb19f1516dd7,250,0,false,,,750.0
1370147804692,2373b112e927b68c4be085ae3015ce94,350,0,false,,,750.0
1370147804692,670aaa20ff5ae0b8e58fe3bef9d137a8,500,0,false,,,750.0
1370147804692,c7e1d695af8b5f5a0f6f6dba0eada2d1,550,0,false,,,750.0
1370147804692,b00372c55c9437b3cbe8cf3171994804,750,0,true,2,false,750.0
1370147804692,7c7f206bfb205c419c85fc1ac8b6fa69,1000,0,true,5,false,750.0
1370147804692,3e8aca9087c89a4c67f00590b2c6223d,3500,0,false,,,750.0
1370147804692,4110c967d9dd41365ee3509e960e48c9,5500,0,false,,,750.0
1370147804692,38a06a569dbce978d5b51c83e2946e25,10000,0,false,,,750.0
1370147804692,bd9c0aa40ffb52c72b99f0f47e4082fd,35,0,false,,,750.0
1370147843739,08c2bf4408807bd483884c64b66fd514,10,0,false,,,750.0
1370147843739,ba62b5db563f96e13da4305d89408ec9,25,0,false,,,750.0
1370147843739,bd9c0aa40ffb52c72b99f0f47e4082fd,35,0,false,,,750.0
1370147843739,49256443feecda817c343095f70e3729,50,0,false,,,750.0
1370147843739,57652951382c9b791e4ec08a591773d9,75,0,false,,,750.0
1370147843739,7b3f9fac2e730d2ab8d6f1287192634a,100,0,false,,,750.0
1370147843739,fb55deac63acad5812bd8573b44be3cd,150,0,true,10,false,750.0
1370147843739,2999dd486d352c5e6ea349e332db4e42,175,0,true,5,false,750.0
1370147843739,dc51b7a23e4e73b16f640f3ac3e4bf09,200,0,false,,,750.0
1370147843739,4a66f640c43f222d2ed0fb19f1516dd7,250,0,false,,,750.0
1370147843739,2373b112e927b68c4be085ae3015ce94,350,0,false,,,750.0
1370147843739,670aaa20ff5ae0b8e58fe3bef9d137a8,500,0,false,,,750.0
1370147843739,c7e1d695af8b5f5a0f6f6dba0eada2d1,550,0,false,,,750.0
1370147843739,b00372c55c9437b3cbe8cf3171994804,750,0,true,2,false,750.0
1370147843739,7c7f206bfb205c419c85fc1ac8b6fa69,1000,0,true,5,false,750.0
1370147843739,3e8aca9087c89a4c67f00590b2c6223d,3500,0,false,,,750.0
1370147843739,4110c967d9dd41365ee3509e960e48c9,5500,0,false,,,750.0
1370147843739,38a06a569dbce978d5b51c83e2946e25,10000,0,false,,,750.0
1370148443133,08c2bf4408807bd483884c64b66fd514,10,0,false,,,750.0
1370148443133,bd9c0aa40ffb52c72b99f0f47e4082fd,35,0,false,,,750.0
1370148443133,57652951382c9b791e4ec08a591773d9,75,0,false,,,750.0
1370148443133,49256443feecda817c343095f70e3729,50,0,false,,,750.0
1370148443133,7b3f9fac2e730d2ab8d6f1287192634a,100,0,false,,,750.0
1370148443133,ba62b5db563f96e13da4305d89408ec9,25,0,false,,,750.0
1370148443133,fb55deac63acad5812bd8573b44be3cd,150,0,true,10,false,750.0
1370148443133,2999dd486d352c5e6ea349e332db4e42,175,0,true,5,false,750.0
1370148443133,dc51b7a23e4e73b16f640f3ac3e4bf09,200,0,false,,,750.0
1370148443133,4a66f640c43f222d2ed0fb19f1516dd7,250,0,false,,,750.0
1370148443133,2373b112e927b68c4be085ae3015ce94,350,0,false,,,750.0
1370148443133,670aaa20ff5ae0b8e58fe3bef9d137a8,500,0,false,,,750.0
1370148443133,c7e1d695af8b5f5a0f6f6dba0eada2d1,550,0,false,,,750.0
1370148443133,b00372c55c9437b3cbe8cf3171994804,750,0,true,2,false,750.0
1370148443133,7c7f206bfb205c419c85fc1ac8b6fa69,1000,0,true,5,false,750.0
1370148443133,3e8aca9087c89a4c67f00590b2c6223d,3500,0,false,,,750.0
1370148443133,4110c967d9dd41365ee3509e960e48c9,5500,0,false,,,750.0
1370148443133,38a06a569dbce978d5b51c83e2946e25,10000,0,false,,,750.0
1370149546271,ba62b5db563f96e13da4305d89408ec9,25,0,false,0,false,750.0
1370149546271,bd9c0aa40ffb52c72b99f0f47e4082fd,35,0,false,0,false,750.0
1370149546271,08c2bf4408807bd483884c64b66fd514,10,0,false,0,false,750.0
1370149546271,49256443feecda817c343095f70e3729,50,0,false,0,false,750.0
1370149546271,57652951382c9b791e4ec08a591773d9,75,0,false,0,false,750.0
1370149546271,7b3f9fac2e730d2ab8d6f1287192634a,100,0,false,0,false,750.0
1370149546271,fb55deac63acad5812bd8573b44be3cd,150,0,true,10,false,750.0
1370149546271,2999dd486d352c5e6ea349e332db4e42,175,0,true,5,false,750.0
1370149546271,dc51b7a23e4e73b16f640f3ac3e4bf09,200,0,false,0,false,750.0
1370149546271,2373b112e927b68c4be085ae3015ce94,350,0,false,0,false,750.0
