1371262808052,ff6d870c3bd1c367677968b8188e891d,25,0,false,0,false,0.0,0.0.3
1371262808052,e494a2bf10a5fe24ebc78b383a28bf32,50,0,false,0,false,0.0,0.0.3
1371262808052,2181570521f2def0dda8c63fe80420ad,100,0,false,0,false,0.0,0.0.3
1371262808052,9f9c832384501b1d0f4a6bc7bd304f00,15,0,false,0,false,0.0,0.0.3
1371262808052,a168131ef4b4a9bd96ad417296a8d1bf,250,0,false,0,false,0.0,0.0.3
1371262808052,ae37a97f68f3b003beb99fa6be08143b,500,0,false,0,false,0.0,0.0.3
1371264008200,9f9c832384501b1d0f4a6bc7bd304f00,15,0,false,0,false,50.0,0.0.3
1371264008200,ff6d870c3bd1c367677968b8188e891d,25,0,false,0,false,50.0,0.0.3
1371264008200,e494a2bf10a5fe24ebc78b383a28bf32,50,1,false,0,false,50.0,0.0.3
1371264008200,2181570521f2def0dda8c63fe80420ad,100,0,false,0,false,50.0,0.0.3
1371264008200,ae37a97f68f3b003beb99fa6be08143b,500,0,false,0,false,50.0,0.0.3
1371264008200,a168131ef4b4a9bd96ad417296a8d1bf,250,0,false,0,false,50.0,0.0.3
1371305418786,9f9c832384501b1d0f4a6bc7bd304f00,15,0,false,0,false,100.0,0.0.3
1371305418786,ff6d870c3bd1c367677968b8188e891d,25,0,false,0,false,100.0,0.0.3
1371305418786,e494a2bf10a5fe24ebc78b383a28bf32,50,2,false,0,false,100.0,0.0.3
1371305418786,2181570521f2def0dda8c63fe80420ad,100,0,false,0,false,100.0,0.0.3
1371305418786,a168131ef4b4a9bd96ad417296a8d1bf,250,0,false,0,false,100.0,0.0.3
1371305418786,ae37a97f68f3b003beb99fa6be08143b,500,0,false,0,false,100.0,0.0.3
1371733348131,9f9c832384501b1d0f4a6bc7bd304f00,15,0,false,0,false,103.0,0.0.3
1371733348131,ff6d870c3bd1c367677968b8188e891d,25,0,false,0,false,103.0,0.0.3
1371733348131,e494a2bf10a5fe24ebc78b383a28bf32,50,2,false,0,false,103.0,0.0.3
1371733348131,2181570521f2def0dda8c63fe80420ad,100,0,false,0,false,103.0,0.0.3
1371733348131,2d0c0e43e70d38be87f5bd318c48ea3e,200,0,false,0,false,103.0,0.0.3
1371733348131,c89cc5f8183915d298c921964d1bc31b,400,0,false,0,false,103.0,0.0.3
