1370145686727,e104a952c30a57625c817f5432cec57a,5,0,false,undefined,undefined,100.0
1370145686727,0b3c8e078ce1bc18c1f052bdf201c146,15,0,false,undefined,undefined,100.0
1370145686727,0f21ea36275872a2f24b92665dac5412,25,0,false,undefined,undefined,100.0
1370145686727,bffb014149a813cdc7a24bf991805d46,35,0,false,undefined,undefined,100.0
1370145686727,c8b02e41b4818fedf16840183cb9f34a,50,0,false,undefined,undefined,100.0
1370145686727,d548d4e3264171709fcf66f63f40de76,75,0,false,undefined,undefined,100.0
1370145686727,e3eb21f10e9a4ada6372578b06e9acd9,100,1,false,undefined,undefined,100.0
1370145686727,d44408a5cab7e34d9a2672d9ee8421ba,250,0,true,10,false,100.0
1370145686727,c1a56acaf95a25c418696b1a122c01e1,350,0,true,10,false,100.0
1370145686727,b20c2b97afb03a289389e468ecf0146a,500,0,true,10,false,100.0
1370145686727,25ad03d4ed0c6d8a665c990139a24f2f,1000,0,true,10,false,100.0
1370145686727,4ef687262f590e7103379cafefb18843,1500,0,true,5,false,100.0
1370145686727,da24136c4d81f50e886b2a2e8976bee6,2500,0,true,4,false,100.0
1370145686727,9167f8e712ae9aa3784536f40dabfdc5,5000,0,true,3,false,100.0
1370145686727,08832718e34220f933e1064d2e28b02a,10000,0,true,2,false,100.0
1370147810371,e104a952c30a57625c817f5432cec57a,5,0,false,,,100.0
1370147810371,0b3c8e078ce1bc18c1f052bdf201c146,15,0,false,,,100.0
1370147810371,0f21ea36275872a2f24b92665dac5412,25,0,false,,,100.0
1370147810371,bffb014149a813cdc7a24bf991805d46,35,0,false,,,100.0
1370147810371,c8b02e41b4818fedf16840183cb9f34a,50,0,false,,,100.0
1370147810371,d548d4e3264171709fcf66f63f40de76,75,0,false,,,100.0
1370147810371,e3eb21f10e9a4ada6372578b06e9acd9,100,1,false,,,100.0
1370147810371,d44408a5cab7e34d9a2672d9ee8421ba,250,0,true,10,false,100.0
1370147810371,c1a56acaf95a25c418696b1a122c01e1,350,0,true,10,false,100.0
1370147810371,b20c2b97afb03a289389e468ecf0146a,500,0,true,10,false,100.0
1370147810371,25ad03d4ed0c6d8a665c990139a24f2f,1000,0,true,10,false,100.0
1370147810371,4ef687262f590e7103379cafefb18843,1500,0,true,5,false,100.0
1370147810371,da24136c4d81f50e886b2a2e8976bee6,2500,0,true,4,false,100.0
1370147810371,9167f8e712ae9aa3784536f40dabfdc5,5000,0,true,3,false,100.0
1370147810371,08832718e34220f933e1064d2e28b02a,10000,0,true,2,false,100.0
1370147849292,e104a952c30a57625c817f5432cec57a,5,0,false,,,100.0
1370147849292,0b3c8e078ce1bc18c1f052bdf201c146,15,0,false,,,100.0
1370147849292,c8b02e41b4818fedf16840183cb9f34a,50,0,false,,,100.0
1370147849292,0f21ea36275872a2f24b92665dac5412,25,0,false,,,100.0
1370147849292,d548d4e3264171709fcf66f63f40de76,75,0,false,,,100.0
1370147849292,e3eb21f10e9a4ada6372578b06e9acd9,100,1,false,,,100.0
1370147849292,bffb014149a813cdc7a24bf991805d46,35,0,false,,,100.0
