time,id,minDonated,numBackers,isLimited,maxBackers,soldOut,pledged
1370024167948,fd7f844eccada29d5a441e3707ed8f8c,35,183,FALSE,undefined,undefined,34120
1370024167948,2da7f432a075de5888539fa81a5d722d,95,245,FALSE,undefined,undefined,34120
1370024768549,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34130
1370024768549,fd7f844eccada29d5a441e3707ed8f8c,35,183,FALSE,undefined,undefined,34130
1370024768549,2da7f432a075de5888539fa81a5d722d,95,245,FALSE,undefined,undefined,34130
1370025368499,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34165
1370025368499,2da7f432a075de5888539fa81a5d722d,95,245,FALSE,undefined,undefined,34165
1370025368499,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34165
1370025967954,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34260
1370025967954,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34260
1370025967954,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34260
1370026567950,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34260
1370026567950,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34260
1370026567950,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34260
1370027167867,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34260
1370027167867,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34260
1370027167867,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34260
1370027767977,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34260
1370027767977,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34260
1370027767977,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34260
1370028368038,898cf2693a97fd34718b0e0224d8ca53,10,445,FALSE,undefined,undefined,34260
1370028368038,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34260
1370028368038,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34260
1370028968385,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34270
1370028968385,fd7f844eccada29d5a441e3707ed8f8c,35,184,FALSE,undefined,undefined,34270
1370028968385,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34270
1370029568570,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370029568570,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370029568570,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370030169949,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370030169949,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370030169949,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370030768076,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370030768076,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370030768076,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370031368020,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370031368020,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370031368020,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370031968224,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370031968224,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370031968224,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370032567977,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370032567977,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370032567977,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370033168357,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370033168357,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370033168357,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370033767965,898cf2693a97fd34718b0e0224d8ca53,10,446,FALSE,undefined,undefined,34305
1370033767965,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34305
1370033767965,2da7f432a075de5888539fa81a5d722d,95,246,FALSE,undefined,undefined,34305
1370042215463,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370042215463,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370042215463,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370042815031,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370042815031,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370042815031,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370043415133,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370043415133,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370043415133,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370044015764,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370044015764,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370044015764,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370044615441,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370044615441,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370044615441,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370045215686,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370045215686,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370045215686,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370045815378,898cf2693a97fd34718b0e0224d8ca53,10,447,FALSE,undefined,undefined,34410
1370045815378,fd7f844eccada29d5a441e3707ed8f8c,35,185,FALSE,undefined,undefined,34410
1370045815378,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34410
1370058099012,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370058099012,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370058099012,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370058698154,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370058698154,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370058698154,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370059298852,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370059298852,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370059298852,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370059898310,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370059898310,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370059898310,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370060498407,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370060498407,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370060498407,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370061098598,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370061098598,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370061098598,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370061698242,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370061698242,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370061698242,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370062298426,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370062298426,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370062298426,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370062898982,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370062898982,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370062898982,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370063498245,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370063498245,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370063498245,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370064098252,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370064098252,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370064098252,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370064698300,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370064698300,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370064698300,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370065298272,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370065298272,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370065298272,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370065898233,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370065898233,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370065898233,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370066498147,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370066498147,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370066498147,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370067098166,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34595
1370067098166,fd7f844eccada29d5a441e3707ed8f8c,35,187,FALSE,undefined,undefined,34595
1370067098166,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34595
1370067698422,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34630
1370067698422,fd7f844eccada29d5a441e3707ed8f8c,35,188,FALSE,undefined,undefined,34630
1370067698422,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34630
1370068298229,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34630
1370068298229,fd7f844eccada29d5a441e3707ed8f8c,35,188,FALSE,undefined,undefined,34630
1370068298229,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34630
1370068898309,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34630
1370068898309,fd7f844eccada29d5a441e3707ed8f8c,35,188,FALSE,undefined,undefined,34630
1370068898309,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34630
1370069498465,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370069498465,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370069498465,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370070098217,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370070098217,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370070098217,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370070698535,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370070698535,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370070698535,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370071298393,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370071298393,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370071298393,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370071898372,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370071898372,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370071898372,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370072498534,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370072498534,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370072498534,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370073098410,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34665
1370073098410,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34665
1370073098410,898cf2693a97fd34718b0e0224d8ca53,10,449,FALSE,undefined,undefined,34665
1370073698129,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34675
1370073698129,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34675
1370073698129,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34675
1370074298287,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34675
1370074298287,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34675
1370074298287,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34675
1370074898199,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370074898199,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370074898199,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370075498367,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370075498367,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370075498367,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370076098473,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370076098473,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370076098473,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370076697987,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370076697987,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370076697987,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370077298131,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370077298131,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370077298131,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370077898110,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370077898110,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370077898110,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370078498164,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370078498164,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370078498164,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370079098130,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370079098130,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370079098130,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370079698373,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370079698373,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370079698373,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370080298099,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370080298099,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370080298099,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370080898082,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370080898082,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370080898082,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370081497928,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370081497928,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370081497928,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370082098286,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370082098286,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370082098286,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370082698004,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370082698004,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370082698004,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370083298089,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370083298089,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370083298089,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370083898240,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370083898240,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370083898240,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370084498140,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370084498140,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370084498140,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370085098263,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370085098263,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370085098263,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370085698123,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370085698123,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370085698123,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370086298363,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370086298363,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370086298363,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370086898372,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370086898372,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370086898372,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370087498056,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370087498056,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370087498056,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370088098083,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370088098083,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370088098083,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370088697934,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370088697934,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370088697934,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370089298167,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370089298167,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370089298167,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370089898179,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370089898179,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370089898179,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370090498520,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370090498520,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370090498520,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370091098010,898cf2693a97fd34718b0e0224d8ca53,10,450,FALSE,undefined,undefined,34580
1370091098010,2da7f432a075de5888539fa81a5d722d,95,247,FALSE,undefined,undefined,34580
1370091098010,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34580
1370091698138,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370091698138,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370091698138,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370092298067,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370092298067,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370092298067,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370092898111,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370092898111,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370092898111,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370093498463,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370093498463,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370093498463,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370094097961,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370094097961,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370094097961,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370094698094,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370094698094,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370094698094,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370095298019,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370095298019,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370095298019,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370095898382,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370095898382,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370095898382,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370096497948,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370096497948,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370096497948,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370097098032,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370097098032,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370097098032,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370097698109,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370097698109,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370097698109,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370098297983,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34780
1370098297983,2da7f432a075de5888539fa81a5d722d,95,249,FALSE,undefined,undefined,34780
1370098297983,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34780
1370098898695,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34780
1370098898695,2da7f432a075de5888539fa81a5d722d,95,249,FALSE,undefined,undefined,34780
1370098898695,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34780
1370099497993,898cf2693a97fd34718b0e0224d8ca53,10,451,FALSE,undefined,undefined,34685
1370099497993,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34685
1370099497993,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34685
1370100098480,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370100098480,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370100098480,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370100698065,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370100698065,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370100698065,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370101298400,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370101298400,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
1370101298400,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370101898318,898cf2693a97fd34718b0e0224d8ca53,10,452,FALSE,undefined,undefined,34695
1370101898318,fd7f844eccada29d5a441e3707ed8f8c,35,189,FALSE,undefined,undefined,34695
1370101898318,2da7f432a075de5888539fa81a5d722d,95,248,FALSE,undefined,undefined,34695
