1370145686244,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,undefined,undefined,150.0
1370145686244,daa6a9779a82027a41697088978467e7,15,0,false,undefined,undefined,150.0
1370145686244,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,150.0
1370145686244,74e7d3604aedc267bfa4fcea12bf68ea,30,0,false,undefined,undefined,150.0
1370145686244,86f3c84d7ffbc08f10638a6babee353d,40,0,false,undefined,undefined,150.0
1370145686244,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,undefined,undefined,150.0
1370145686244,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,undefined,undefined,150.0
1370145686244,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,150.0
1370145686244,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,150.0
1370145686244,a612799532bc56577eae54452ef0bced,250,0,true,4,false,150.0
1370145686244,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,150.0
1370145686244,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,undefined,undefined,150.0
1370145686244,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,undefined,undefined,150.0
1370147807130,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,,,181.0
1370147807130,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,,,181.0
1370147807130,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,,,181.0
1370147807130,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,,,181.0
1370147807130,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,,,181.0
1370147807130,86f3c84d7ffbc08f10638a6babee353d,40,0,false,,,181.0
1370147807130,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370147807130,daa6a9779a82027a41697088978467e7,15,0,false,,,181.0
1370147807130,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370147807130,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370147807130,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370147807130,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,,,181.0
1370147807130,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370147846171,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,,,181.0
1370147846171,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,,,181.0
1370147846171,daa6a9779a82027a41697088978467e7,15,0,false,,,181.0
1370147846171,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370147846171,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,,,181.0
1370147846171,86f3c84d7ffbc08f10638a6babee353d,40,0,false,,,181.0
1370147846171,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,,,181.0
1370147846171,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,,,181.0
1370147846171,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370147846171,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370147846171,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370147846171,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370147846171,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,,,181.0
1370148445558,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,,,181.0
1370148445558,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,,,181.0
1370148445558,daa6a9779a82027a41697088978467e7,15,0,false,,,181.0
1370148445558,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370148445558,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,,,181.0
1370148445558,86f3c84d7ffbc08f10638a6babee353d,40,0,false,,,181.0
1370148445558,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,,,181.0
1370148445558,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,,,181.0
1370148445558,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370148445558,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370148445558,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370148445558,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370148445558,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,,,181.0
1370149548822,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,0,false,181.0
1370149548822,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,0,false,181.0
1370149548822,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370149548822,daa6a9779a82027a41697088978467e7,15,0,false,0,false,181.0
1370149548822,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,0,false,181.0
1370149548822,86f3c84d7ffbc08f10638a6babee353d,40,0,false,0,false,181.0
1370149548822,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,0,false,181.0
1370149548822,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,0,false,181.0
1370149548822,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370149548822,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370149548822,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370149548822,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370149548822,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,0,false,181.0
1370150148097,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,0,false,181.0
1370150148097,daa6a9779a82027a41697088978467e7,15,0,false,0,false,181.0
1370150148097,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370150148097,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,0,false,181.0
1370150148097,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,0,false,181.0
1370150148097,86f3c84d7ffbc08f10638a6babee353d,40,0,false,0,false,181.0
1370150148097,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,0,false,181.0
1370150148097,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,0,false,181.0
1370150148097,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370150148097,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370150148097,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370150148097,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370150148097,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,0,false,181.0
1370150748437,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,0,false,181.0
1370150748437,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,0,false,181.0
1370150748437,daa6a9779a82027a41697088978467e7,15,0,false,0,false,181.0
1370150748437,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370150748437,68ae9dd3b2d143df3f4e4aaca0ad5d7d,50,0,false,0,false,181.0
1370150748437,86f3c84d7ffbc08f10638a6babee353d,40,0,false,0,false,181.0
1370150748437,43a7be79545a1dadda8dfc9775147456,100,0,true,20,false,181.0
1370150748437,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,0,false,181.0
1370150748437,aebd2c494c868b4bdaab6801eb3f1504,75,0,false,0,false,181.0
1370150748437,61c2d90ea0f05826ceeaa7b6a922a8e9,100,0,true,20,false,181.0
1370150748437,a612799532bc56577eae54452ef0bced,250,0,true,4,false,181.0
1370150748437,f33e8bcf32c7a46137990ba35573d7ea,500,0,true,5,false,181.0
1370150748437,272cb74f5184c4bc61857a430aa7bb0a,1500,0,false,0,false,181.0
1370151348616,587f67c0cb9ab1dd97e7de4517c605e1,5,0,false,0,false,181.0
1370151348616,eeb80b260d2f9df1b0e7302db6c922c4,10,0,false,0,false,181.0
1370151348616,daa6a9779a82027a41697088978467e7,15,0,false,0,false,181.0
1370151348616,389cc2855f56cfddcb7502b8f8f99985,20,0,true,15,false,181.0
1370151348616,74e7d3604aedc267bfa4fcea12bf68ea,30,1,false,0,false,181.0
1370151348616,86f3c84d7ffbc08f10638a6babee353d,40,0,false,0,false,181.0
