1370145691621,a6809ab141b3438254012e5e99db312f,100,1,false,undefined,undefined,533.0
1370145691621,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370145691621,e5ac26c4541346d317f9da14ed472d69,5,1,false,undefined,undefined,533.0
1370145691621,f65e6f3e15f225caf2ce386f00677f83,1,1,false,undefined,undefined,533.0
1370145691621,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,undefined,undefined,533.0
1370145691621,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,undefined,undefined,533.0
1370145691621,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,undefined,undefined,533.0
1370145691621,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370145691621,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370145691621,75a23fbebc9366c5fec71ada96059ebd,18,2,false,undefined,undefined,533.0
1370145691621,7c42f0814fb9018f52e4f79830311a1c,48,0,false,undefined,undefined,533.0
1370145691621,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370145691621,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370147812426,f65e6f3e15f225caf2ce386f00677f83,1,1,false,,,533.0
1370147812426,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,,,533.0
1370147812426,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370147812426,75a23fbebc9366c5fec71ada96059ebd,18,2,false,,,533.0
1370147812426,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,,,533.0
1370147812426,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,,,533.0
1370147812426,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370147812426,7c42f0814fb9018f52e4f79830311a1c,48,0,false,,,533.0
1370147812426,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370147812426,a6809ab141b3438254012e5e99db312f,100,1,false,,,533.0
1370147812426,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370147812426,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370147812426,e5ac26c4541346d317f9da14ed472d69,5,1,false,,,533.0
1370147850959,f65e6f3e15f225caf2ce386f00677f83,1,1,false,,,533.0
1370147850959,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,,,533.0
1370147850959,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370147850959,e5ac26c4541346d317f9da14ed472d69,5,1,false,,,533.0
1370147850959,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,,,533.0
1370147850959,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370147850959,7c42f0814fb9018f52e4f79830311a1c,48,0,false,,,533.0
1370147850959,75a23fbebc9366c5fec71ada96059ebd,18,2,false,,,533.0
1370147850959,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370147850959,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,,,533.0
1370147850959,a6809ab141b3438254012e5e99db312f,100,1,false,,,533.0
1370147850959,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370147850959,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370148452876,e5ac26c4541346d317f9da14ed472d69,5,1,false,,,533.0
1370148452876,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,,,533.0
1370148452876,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370148452876,75a23fbebc9366c5fec71ada96059ebd,18,2,false,,,533.0
1370148452876,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,,,533.0
1370148452876,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,,,533.0
1370148452876,f65e6f3e15f225caf2ce386f00677f83,1,1,false,,,533.0
1370148452876,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370148452876,7c42f0814fb9018f52e4f79830311a1c,48,0,false,,,533.0
1370148452876,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370148452876,a6809ab141b3438254012e5e99db312f,100,1,false,,,533.0
1370148452876,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370148452876,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370149554023,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370149554023,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370149554023,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370149554023,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370149554023,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370149554023,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370149554023,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370149554023,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370149554023,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370149554023,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370149554023,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370149554023,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370149554023,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370150153399,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370150153399,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370150153399,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370150153399,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370150153399,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370150153399,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370150153399,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370150153399,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370150153399,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370150153399,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370150153399,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370150153399,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370150153399,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370150755523,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370150755523,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370150755523,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370150755523,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370150755523,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370150755523,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370150755523,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370150755523,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370150755523,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370150755523,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370150755523,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370150755523,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370150755523,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370151354915,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370151354915,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370151354915,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370151354915,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370151354915,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370151354915,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370151354915,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370151354915,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370151354915,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370151354915,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370151354915,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370151354915,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370151354915,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370151954323,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370151954323,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370151954323,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370151954323,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370151954323,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370151954323,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370151954323,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370151954323,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370151954323,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370151954323,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370151954323,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370151954323,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370151954323,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370152554469,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370152554469,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370152554469,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370152554469,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370152554469,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370152554469,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
1370152554469,67e8fcfb3f4fc1c1dfbf4f01ab028b92,34,0,false,0,false,533.0
1370152554469,7d13c52be89aa6bb0678a549401fe8c0,45,1,true,5,false,533.0
1370152554469,7c42f0814fb9018f52e4f79830311a1c,48,0,false,0,false,533.0
1370152554469,6e5ca9d7756266e76fca93d1e7e75b58,70,0,true,10,false,533.0
1370152554469,a6809ab141b3438254012e5e99db312f,100,1,false,0,false,533.0
1370152554469,b128fa47fa5545667b3128583cf5440d,110,0,true,5,false,533.0
1370152554469,f81b97e667c905087afbb65b18cba7bb,135,0,true,1,false,533.0
1370153154202,f65e6f3e15f225caf2ce386f00677f83,1,1,false,0,false,533.0
1370153154202,e5ac26c4541346d317f9da14ed472d69,5,1,false,0,false,533.0
1370153154202,5cb0b34e91f78d279dc4072a32989eb5,10,0,false,0,false,533.0
1370153154202,573f2401955873e6f1b9abea04d173ca,15,0,true,15,false,533.0
1370153154202,75a23fbebc9366c5fec71ada96059ebd,18,2,false,0,false,533.0
1370153154202,978702139c9b7bc2ecdd6a5f52592daf,23,2,false,0,false,533.0
