1370145687873,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,undefined,undefined,5380.0
1370145687873,68afeb040330c7cfea4d0bda70011ded,15,2,false,undefined,undefined,5380.0
1370145687873,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,undefined,undefined,5380.0
1370145687873,4b513304f9d73469e16802fe6731217d,60,0,false,undefined,undefined,5380.0
1370145687873,45c33f1b78ca4c2b08fa511fdeb0da93,60,33,false,undefined,undefined,5380.0
1370145687873,4af33ee3018488dcb8de2b0bbf1a3b52,70,17,false,undefined,undefined,5380.0
1370145687873,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,undefined,undefined,5380.0
1370145687873,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,undefined,undefined,5380.0
1370145687873,8b91906af6dc355a4cdec376825fd3e2,240,1,false,undefined,undefined,5380.0
1370145687873,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,undefined,undefined,5380.0
1370145687873,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5380.0
1370145687873,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5380.0
1370147808459,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,,,5450.0
1370147808459,68afeb040330c7cfea4d0bda70011ded,15,2,false,,,5450.0
1370147808459,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,,,5450.0
1370147808459,4b513304f9d73469e16802fe6731217d,60,0,false,,,5450.0
1370147808459,45c33f1b78ca4c2b08fa511fdeb0da93,60,33,false,,,5450.0
1370147808459,4af33ee3018488dcb8de2b0bbf1a3b52,70,18,false,,,5450.0
1370147808459,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,,,5450.0
1370147808459,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,,,5450.0
1370147808459,8b91906af6dc355a4cdec376825fd3e2,240,1,false,,,5450.0
1370147808459,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,,,5450.0
1370147808459,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5450.0
1370147808459,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5450.0
1370147847215,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,,,5450.0
1370147847215,68afeb040330c7cfea4d0bda70011ded,15,2,false,,,5450.0
1370147847215,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,,,5450.0
1370147847215,4b513304f9d73469e16802fe6731217d,60,0,false,,,5450.0
1370147847215,45c33f1b78ca4c2b08fa511fdeb0da93,60,33,false,,,5450.0
1370147847215,4af33ee3018488dcb8de2b0bbf1a3b52,70,18,false,,,5450.0
1370147847215,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,,,5450.0
1370147847215,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,,,5450.0
1370147847215,8b91906af6dc355a4cdec376825fd3e2,240,1,false,,,5450.0
1370147847215,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,,,5450.0
1370147847215,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5450.0
1370147847215,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5450.0
1370148447380,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,,,5520.0
1370148447380,68afeb040330c7cfea4d0bda70011ded,15,2,false,,,5520.0
1370148447380,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,,,5520.0
1370148447380,4b513304f9d73469e16802fe6731217d,60,0,false,,,5520.0
1370148447380,45c33f1b78ca4c2b08fa511fdeb0da93,60,33,false,,,5520.0
1370148447380,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,,,5520.0
1370148447380,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,,,5520.0
1370148447380,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,,,5520.0
1370148447380,8b91906af6dc355a4cdec376825fd3e2,240,1,false,,,5520.0
1370148447380,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,,,5520.0
1370148447380,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5520.0
1370148447380,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5520.0
1370149549905,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5520.0
1370149549905,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5520.0
1370149549905,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5520.0
1370149549905,4b513304f9d73469e16802fe6731217d,60,0,false,0,false,5520.0
1370149549905,45c33f1b78ca4c2b08fa511fdeb0da93,60,33,false,0,false,5520.0
1370149549905,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5520.0
1370149549905,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5520.0
1370149549905,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5520.0
1370149549905,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5520.0
1370149549905,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5520.0
1370149549905,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5520.0
1370149549905,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5520.0
1370150149438,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5700.0
1370150149438,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5700.0
1370150149438,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5700.0
1370150149438,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5700.0
1370150149438,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5700.0
1370150149438,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5700.0
1370150149438,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5700.0
1370150149438,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5700.0
1370150149438,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5700.0
1370150149438,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5700.0
1370150149438,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5700.0
1370150149438,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5700.0
1370150750080,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5700.0
1370150750080,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5700.0
1370150750080,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5700.0
1370150750080,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5700.0
1370150750080,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5700.0
1370150750080,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5700.0
1370150750080,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5700.0
1370150750080,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5700.0
1370150750080,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5700.0
1370150750080,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5700.0
1370150750080,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5700.0
1370150750080,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5700.0
1370151349868,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5700.0
1370151349868,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5700.0
1370151349868,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5700.0
1370151349868,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5700.0
1370151349868,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5700.0
1370151349868,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5700.0
1370151349868,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5700.0
1370151349868,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5700.0
1370151349868,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5700.0
1370151349868,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5700.0
1370151349868,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5700.0
1370151349868,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5700.0
1370151950224,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5700.0
1370151950224,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5700.0
1370151950224,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5700.0
1370151950224,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5700.0
1370151950224,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5700.0
1370151950224,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5700.0
1370151950224,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5700.0
1370151950224,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5700.0
1370151950224,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5700.0
1370151950224,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5700.0
1370151950224,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5700.0
1370151950224,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5700.0
1370152550163,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5700.0
1370152550163,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5700.0
1370152550163,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5700.0
1370152550163,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5700.0
1370152550163,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5700.0
1370152550163,4af33ee3018488dcb8de2b0bbf1a3b52,70,19,false,0,false,5700.0
1370152550163,d93ca371f06c186820a1aa2ef72aee9f,120,2,false,0,false,5700.0
1370152550163,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5700.0
1370152550163,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5700.0
1370152550163,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5700.0
1370152550163,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5700.0
1370152550163,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5700.0
1370153149939,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5890.0
1370153149939,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5890.0
1370153149939,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5890.0
1370153149939,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5890.0
1370153149939,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5890.0
1370153149939,4af33ee3018488dcb8de2b0bbf1a3b52,70,20,false,0,false,5890.0
1370153149939,d93ca371f06c186820a1aa2ef72aee9f,120,3,false,0,false,5890.0
1370153149939,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5890.0
1370153149939,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5890.0
1370153149939,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5890.0
1370153149939,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5890.0
1370153149939,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5890.0
1370153750287,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5890.0
1370153750287,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5890.0
1370153750287,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5890.0
1370153750287,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5890.0
1370153750287,4af33ee3018488dcb8de2b0bbf1a3b52,70,20,false,0,false,5890.0
1370153750287,d93ca371f06c186820a1aa2ef72aee9f,120,3,false,0,false,5890.0
1370153750287,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5890.0
1370153750287,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5890.0
1370153750287,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5890.0
1370153750287,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5890.0
1370153750287,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5890.0
1370153750287,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5890.0
1370154350291,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5890.0
1370154350291,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5890.0
1370154350291,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5890.0
1370154350291,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5890.0
1370154350291,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5890.0
1370154350291,4af33ee3018488dcb8de2b0bbf1a3b52,70,20,false,0,false,5890.0
1370154350291,d93ca371f06c186820a1aa2ef72aee9f,120,3,false,0,false,5890.0
1370154350291,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5890.0
1370154350291,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5890.0
1370154350291,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5890.0
1370154350291,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5890.0
1370154350291,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5890.0
1370154950586,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5890.0
1370154950586,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5890.0
1370154950586,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5890.0
1370154950586,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5890.0
1370154950586,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5890.0
1370154950586,4af33ee3018488dcb8de2b0bbf1a3b52,70,20,false,0,false,5890.0
1370154950586,d93ca371f06c186820a1aa2ef72aee9f,120,3,false,0,false,5890.0
1370154950586,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5890.0
1370154950586,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5890.0
1370154950586,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5890.0
1370154950586,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5890.0
1370154950586,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5890.0
1370155550818,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5890.0
1370155550818,28c377de6562f0742fda12a4c4d7c7dd,50,9,false,0,false,5890.0
1370155550818,68afeb040330c7cfea4d0bda70011ded,15,2,false,0,false,5890.0
1370155550818,4b513304f9d73469e16802fe6731217d,60,1,false,0,false,5890.0
1370155550818,45c33f1b78ca4c2b08fa511fdeb0da93,60,35,false,0,false,5890.0
1370155550818,4af33ee3018488dcb8de2b0bbf1a3b52,70,20,false,0,false,5890.0
1370155550818,d93ca371f06c186820a1aa2ef72aee9f,120,3,false,0,false,5890.0
1370155550818,52f0fc9ccf0754262b9f46195a8f7e4e,180,1,false,0,false,5890.0
1370155550818,8b91906af6dc355a4cdec376825fd3e2,240,1,false,0,false,5890.0
1370155550818,c5f5f74c2b4ab9cc6fcca018eed007de,475,2,false,0,false,5890.0
1370155550818,1a7cf89e5af649ec972ebf61636073aa,2500,0,true,3,false,5890.0
1370155550818,5e8bc925ca6ff279918c25b1e676d8c4,3500,0,true,1,false,5890.0
1370156150634,c12aa9b9ba83abfb9c733008389ecbc0,5,0,false,0,false,5950.0
